Step,Win percentage,Player,al_bridge_1,al_bridge_2,al_bridge_3,al_escape_1,al_escape_2,al_escape_3,en_bridge_1,en_bridge_2,en_bridge_3,en_escape_1,en_escape_2,en_escape_3,al_pawns,en_pawns
2,Nan,3,4,4,2,3,3,3,4,3,1,3,3,2,2
2,Nan,4,3,4,3,2,3,3,4,3,1,3,3,2,2
2,Nan,4,4,3,3,3,2,3,4,3,1,3,3,2,2
2,Nan,3,4,4,2,3,3,3,4,3,1,3,3,2,2
2,Nan,4,3,4,3,2,3,3,4,3,1,3,3,2,2
2,Nan,4,4,3,3,3,2,3,4,3,1,3,3,2,2
2,Nan,3,4,4,3,3,3,2,4,3,1,3,3,2,2
2,Nan,4,3,4,3,2,3,3,4,3,1,3,3,2,2
2,Nan,4,3,3,3,3,3,3,4,3,1,3,3,0,2
2,Nan,4,4,3,3,3,2,3,4,3,1,3,3,2,2
2,Nan,3,4,4,2,3,3,3,4,3,1,3,3,2,2
2,Nan,3,4,4,2,3,3,3,4,3,1,3,3,2,2
2,Nan,4,3,4,3,2,3,3,4,3,1,3,3,2,2
2,Nan,4,4,3,3,3,2,3,4,3,1,3,3,2,2
2,Nan,3,4,4,2,3,3,3,4,3,1,3,3,2,2
2,Nan,4,3,4,3,2,3,3,4,3,1,3,3,2,2
2,Nan,4,4,3,3,3,2,3,4,3,1,3,3,2,2
2,Nan,3,4,4,3,3,3,2,4,3,1,3,3,2,2
2,68.0,4,3,4,4,2,3,3,3,3,3,3,3,2,0
2,59.0,4,3,3,4,3,3,3,3,3,3,3,3,0,0
2,69.0,4,4,3,4,3,2,3,3,3,3,3,3,2,0
2,65.0,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,62.0,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,64.0,4,3,4,4,2,3,3,3,3,3,3,3,2,0
2,56.99999999999999,4,4,3,4,3,2,3,3,3,3,3,3,2,0
2,Nan,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,Nan,4,3,4,4,2,3,3,3,3,3,3,3,2,0
2,Nan,4,4,3,4,3,2,3,3,3,3,3,3,2,0
2,Nan,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,Nan,4,3,4,4,2,3,3,3,3,3,3,3,2,0
2,Nan,4,3,3,4,3,3,3,3,3,3,3,3,0,0
2,Nan,4,4,3,4,3,2,3,3,3,3,3,3,2,0
2,Nan,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,Nan,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,Nan,4,3,4,4,2,3,3,3,3,3,3,3,2,0
2,Nan,4,4,3,4,3,2,3,3,3,3,3,3,2,0
2,Nan,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,Nan,4,3,4,4,2,3,3,3,3,3,3,3,2,0
2,Nan,4,4,3,4,3,2,3,3,3,3,3,3,2,0
2,Nan,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,Nan,4,3,4,2,1,3,4,4,3,3,2,3,2,0
2,Nan,4,3,3,2,2,3,4,4,3,3,2,3,0,0
2,Nan,4,4,3,2,2,2,4,4,3,3,2,3,2,0
2,Nan,3,4,4,1,2,3,4,4,3,3,2,3,2,0
2,Nan,3,4,4,2,2,3,4,3,3,3,2,3,2,0
2,Nan,4,3,4,2,1,3,4,4,3,3,2,3,2,0
2,Nan,4,4,3,2,2,2,4,4,3,3,2,3,2,0
2,Nan,3,4,4,1,2,3,4,4,3,3,2,3,2,0
2,Nan,4,3,4,2,2,3,4,3,3,3,2,3,2,0
2,Nan,4,4,3,2,2,2,4,4,3,3,2,3,2,0
2,Nan,3,4,4,2,2,3,3,4,3,3,2,3,2,0
2,Nan,4,3,4,3,2,3,4,3,3,3,3,3,2,0
2,Nan,4,3,3,3,3,3,4,3,3,3,3,3,0,0
2,Nan,4,4,3,3,3,2,4,3,3,3,3,3,2,0
2,Nan,3,4,4,2,3,3,4,3,3,3,3,3,2,0
2,Nan,3,4,4,2,3,3,4,3,3,3,3,3,2,0
2,Nan,4,3,4,3,2,3,4,3,3,3,3,3,2,0
2,Nan,4,4,3,3,3,2,4,3,3,3,3,3,2,0
2,Nan,3,4,4,2,3,3,4,3,3,3,3,3,2,0
2,Nan,4,3,4,3,2,3,4,3,3,3,3,3,2,0
2,Nan,4,4,3,3,3,2,4,3,3,3,3,3,2,0
2,Nan,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,Nan,4,3,4,3,2,2,4,3,4,2,2,3,2,2
2,Nan,4,3,3,3,3,2,4,3,4,2,2,3,0,2
2,Nan,4,4,3,3,3,1,4,3,4,2,2,3,2,2
2,Nan,3,4,4,2,3,2,4,3,4,2,2,3,2,2
2,Nan,3,4,4,2,3,2,4,3,4,2,2,3,2,2
2,Nan,4,3,4,3,2,2,4,3,4,2,2,3,2,2
2,Nan,4,4,3,3,3,1,4,3,4,2,2,3,2,2
2,Nan,3,4,4,2,3,2,4,3,4,2,2,3,2,2
2,Nan,4,3,4,3,2,2,4,3,4,2,2,3,2,2
2,Nan,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,Nan,3,4,4,3,3,2,3,3,4,2,2,3,2,2
2,Nan,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,Nan,4,3,3,3,3,3,4,3,3,2,2,3,0,2
2,Nan,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,Nan,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,Nan,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,Nan,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,Nan,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,Nan,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,Nan,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,Nan,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,Nan,3,4,4,3,3,3,3,3,3,2,2,3,2,2
2,Nan,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,Nan,4,3,3,3,3,3,4,3,3,2,2,3,0,2
2,Nan,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,Nan,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,Nan,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,Nan,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,Nan,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,Nan,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,Nan,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,Nan,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,Nan,3,4,4,3,3,3,3,3,3,2,2,3,2,2
2,52.0,4,3,4,4,2,3,3,4,3,3,3,2,2,2
2,Nan,4,3,3,4,3,3,3,4,3,3,3,2,0,2
2,Nan,4,4,3,4,3,2,3,4,3,3,3,2,2,2
2,Nan,3,4,4,3,3,3,3,4,3,3,3,2,2,2
2,Nan,3,4,4,3,3,3,3,4,3,3,3,2,2,2
2,Nan,4,3,4,4,2,3,3,4,3,3,3,2,2,2
2,Nan,4,4,3,4,3,2,3,4,3,3,3,2,2,2
2,Nan,3,4,4,3,3,3,3,4,3,3,3,2,2,2
2,Nan,4,3,4,4,2,3,3,4,3,3,3,2,2,2
2,Nan,4,4,3,4,3,2,3,4,3,3,3,2,2,2
2,Nan,3,4,4,3,3,3,3,4,3,3,3,2,2,2
2,Nan,4,3,4,4,2,3,3,4,3,3,3,2,2,2
2,Nan,4,3,3,4,3,3,3,4,3,3,3,2,0,2
2,Nan,4,4,3,4,3,2,3,4,3,3,3,2,2,2
2,Nan,3,4,4,3,3,3,3,4,3,3,3,2,2,2
2,Nan,3,4,4,3,3,3,3,4,3,3,3,2,2,2
2,Nan,4,3,4,4,2,3,3,4,3,3,3,2,2,2
2,Nan,4,4,3,4,3,2,3,4,3,3,3,2,2,2
2,Nan,3,4,4,3,3,3,3,4,3,3,3,2,2,2
2,Nan,4,3,4,4,2,3,3,4,3,3,3,2,2,2
2,Nan,4,4,3,4,3,2,3,4,3,3,3,2,2,2
2,Nan,3,4,4,3,3,3,3,4,3,3,3,2,2,2
2,Nan,4,3,4,2,1,3,4,4,3,3,2,3,2,0
2,Nan,4,3,3,2,2,3,4,4,3,3,2,3,0,0
2,Nan,4,4,3,2,2,2,4,4,3,3,2,3,2,0
2,Nan,3,4,4,1,2,3,4,4,3,3,2,3,2,0
2,Nan,3,4,4,2,2,3,4,3,3,3,2,3,2,0
2,Nan,4,3,4,2,1,3,4,4,3,3,2,3,2,0
2,Nan,4,4,3,2,2,2,4,4,3,3,2,3,2,0
2,Nan,3,4,4,1,2,3,4,4,3,3,2,3,2,0
2,Nan,4,3,4,2,2,3,4,3,3,3,2,3,2,0
2,Nan,4,4,3,2,2,2,4,4,3,3,2,3,2,0
2,Nan,3,4,4,2,2,3,3,4,3,3,2,3,2,0
2,Nan,4,3,4,3,2,3,4,3,3,3,3,3,2,0
2,Nan,4,3,3,3,3,3,4,3,3,3,3,3,0,0
2,Nan,4,4,3,3,3,2,4,3,3,3,3,3,2,0
2,Nan,3,4,4,2,3,3,4,3,3,3,3,3,2,0
2,Nan,3,4,4,2,3,3,4,3,3,3,3,3,2,0
2,Nan,4,3,4,3,2,3,4,3,3,3,3,3,2,0
2,Nan,4,4,3,3,3,2,4,3,3,3,3,3,2,0
2,Nan,3,4,4,2,3,3,4,3,3,3,3,3,2,0
2,Nan,4,3,4,3,2,3,4,3,3,3,3,3,2,0
2,Nan,4,4,3,3,3,2,4,3,3,3,3,3,2,0
2,Nan,3,4,4,3,3,3,3,3,3,3,3,3,2,0
2,Nan,4,3,4,3,2,2,4,4,4,2,3,3,2,2
2,Nan,4,3,3,3,3,2,4,4,4,2,3,3,0,2
2,Nan,4,4,3,3,3,1,4,4,4,2,3,3,2,2
2,Nan,3,4,4,2,3,2,4,4,4,2,3,3,2,2
2,Nan,3,4,4,2,3,2,4,4,4,2,3,3,2,2
2,Nan,4,3,4,3,2,2,4,4,4,2,3,3,2,2
2,Nan,4,4,3,3,3,1,4,4,4,2,3,3,2,2
2,Nan,3,4,4,2,3,2,4,4,4,2,3,3,2,2
2,Nan,4,3,4,3,2,2,4,4,4,2,3,3,2,2
2,Nan,4,4,3,3,3,2,4,4,3,2,3,3,2,2
2,Nan,3,4,4,3,3,2,3,4,4,2,3,3,2,2
2,Nan,4,3,4,3,2,3,4,4,3,2,3,3,2,2
2,Nan,4,3,3,3,3,3,4,4,3,2,3,3,0,2
2,Nan,4,4,3,3,3,2,4,4,3,2,3,3,2,2
2,Nan,3,4,4,2,3,3,4,4,3,2,3,3,2,2
2,Nan,3,4,4,2,3,3,4,4,3,2,3,3,2,2
2,Nan,4,3,4,3,2,3,4,4,3,2,3,3,2,2
2,Nan,4,4,3,3,3,2,4,4,3,2,3,3,2,2
2,Nan,3,4,4,2,3,3,4,4,3,2,3,3,2,2
2,Nan,4,3,4,3,2,3,4,4,3,2,3,3,2,2
2,Nan,4,4,3,3,3,2,4,4,3,2,3,3,2,2
2,Nan,3,4,4,3,3,3,3,4,3,2,3,3,2,2
2,63.0,4,3,4,4,2,3,3,3,4,3,2,3,2,2
2,65.0,4,3,3,4,3,3,3,3,4,3,2,3,0,2
2,65.0,4,4,3,4,3,2,3,3,4,3,2,3,2,2
2,70.0,3,4,4,3,3,3,3,3,4,3,2,3,2,2
2,65.0,3,4,4,3,3,3,3,3,4,3,2,3,2,2
2,61.0,4,3,4,4,2,3,3,3,4,3,2,3,2,2
2,75.0,4,4,3,4,3,2,3,3,4,3,2,3,2,2
2,72.0,3,4,4,3,3,3,3,3,4,3,2,3,2,2
2,61.0,4,3,4,4,2,3,3,3,4,3,2,3,2,2
2,66.0,4,4,3,4,3,2,3,3,4,3,2,3,2,2
2,74.0,3,4,4,3,3,3,3,3,4,3,2,3,2,2
2,62.0,4,3,4,4,2,3,3,3,4,3,2,3,2,2
2,66.0,4,3,3,4,3,3,3,3,4,3,2,3,0,2
2,73.0,4,4,3,4,3,2,3,3,4,3,2,3,2,2
2,76.0,3,4,4,3,3,3,3,3,4,3,2,3,2,2
2,64.0,3,4,4,3,3,3,3,3,4,3,2,3,2,2
2,72.0,4,3,4,4,2,3,3,3,4,3,2,3,2,2
2,68.0,4,4,3,4,3,2,3,3,4,3,2,3,2,2
2,75.0,3,4,4,3,3,3,3,3,4,3,2,3,2,2
2,69.0,4,3,4,4,2,3,3,3,4,3,2,3,2,2
2,71.0,4,4,3,4,3,2,3,3,4,3,2,3,2,2
2,78.0,3,4,4,3,3,3,3,3,4,3,2,3,2,2
2,60.0,4,3,4,3,2,3,4,3,4,3,3,4,2,0
2,59.0,4,3,3,3,3,3,4,3,4,3,3,4,0,0
2,61.0,4,4,3,3,3,2,4,3,4,3,3,4,2,0
2,64.0,3,4,4,2,3,3,4,3,4,3,3,4,2,0
2,71.0,3,4,4,2,3,3,4,3,4,3,3,4,2,0
2,67.0,4,3,4,3,2,3,4,3,4,3,3,4,2,0
2,62.0,4,4,3,3,3,2,4,3,4,3,3,4,2,0
2,73.0,3,4,4,2,3,3,4,3,4,3,3,4,2,0
2,72.0,4,3,4,3,2,3,4,3,4,3,3,4,2,0
2,71.0,4,4,3,3,3,2,4,3,4,3,3,4,2,0
2,76.0,3,4,4,3,3,3,3,3,4,3,3,4,2,0
2,43.0,4,3,4,3,2,2,4,3,4,2,2,3,2,2
2,48.0,4,3,3,3,3,2,4,3,4,2,2,3,0,2
2,46.0,4,4,3,3,3,1,4,3,4,2,2,3,2,2
2,45.0,3,4,4,2,3,2,4,3,4,2,2,3,2,2
2,57.99999999999999,3,4,4,2,3,2,4,3,4,2,2,3,2,2
2,46.0,4,3,4,3,2,2,4,3,4,2,2,3,2,2
2,51.0,4,4,3,3,3,1,4,3,4,2,2,3,2,2
2,55.00000000000001,3,4,4,2,3,2,4,3,4,2,2,3,2,2
2,49.0,4,3,4,3,2,2,4,3,4,2,2,3,2,2
2,56.99999999999999,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,67.0,3,4,4,3,3,2,3,3,4,2,2,3,2,2
2,56.99999999999999,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,54.0,4,3,3,3,3,3,4,3,3,2,2,3,0,2
2,71.0,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,69.5,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,69.0,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,62.0,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,66.0,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,68.0,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,56.99999999999999,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,75.0,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,72.0,3,4,4,3,3,3,3,3,3,2,2,3,2,2
2,65.0,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,70.0,4,3,3,3,3,3,4,3,3,2,2,3,0,2
2,69.0,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,73.5,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,66.0,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,73.0,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,68.0,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,63.0,3,4,4,2,3,3,4,3,3,2,2,3,2,2
2,69.0,4,3,4,3,2,3,4,3,3,2,2,3,2,2
2,66.0,4,4,3,3,3,2,4,3,3,2,2,3,2,2
2,80.47297297297297,3,4,4,3,3,3,3,3,3,2,2,3,2,2
3,78.0,3,2,4,3,1,3,3,4,3,3,3,2,0,0
3,60.0,3,2,3,3,2,3,3,4,3,3,3,2,0,0
3,Nan,3,3,3,3,2,2,3,4,3,3,3,2,0,0
3,Nan,2,3,4,2,2,3,3,4,3,3,3,2,0,0
3,Nan,2,3,4,2,2,3,3,4,3,3,3,2,0,0
3,Nan,3,3,3,3,2,2,3,4,3,3,3,2,0,0
3,Nan,2,3,4,2,2,3,3,4,3,3,3,2,0,0
3,Nan,3,2,4,3,1,3,3,4,3,3,3,2,0,0
3,Nan,3,3,3,3,2,2,3,4,3,3,3,2,0,0
3,Nan,3,2,4,3,1,3,4,4,3,3,2,2,0,0
3,Nan,3,2,3,3,2,3,4,4,3,3,2,2,0,0
3,Nan,3,3,3,3,2,2,4,4,3,3,2,2,0,0
3,Nan,2,3,4,2,2,3,4,4,3,3,2,2,0,0
3,Nan,2,3,4,2,2,3,4,4,3,3,2,2,0,0
3,Nan,3,3,3,3,2,2,4,4,3,3,2,2,0,0
3,Nan,2,3,4,2,2,3,4,4,3,3,2,2,0,0
3,Nan,3,2,4,3,1,3,4,4,3,3,2,2,0,0
3,Nan,3,3,3,3,2,2,4,4,3,3,2,2,0,0
3,Nan,3,2,4,3,1,3,3,4,3,2,2,2,0,0
3,Nan,3,2,3,3,2,3,3,4,3,2,2,2,0,0
3,Nan,3,3,3,3,2,2,3,4,3,2,2,2,0,0
3,Nan,2,3,4,2,2,3,3,4,3,2,2,2,0,0
3,Nan,2,3,4,2,2,3,3,4,3,2,2,2,0,0
3,Nan,3,3,3,3,2,2,3,4,3,2,2,2,0,0
3,Nan,2,3,4,2,2,3,3,4,3,2,2,2,0,0
3,Nan,3,2,4,3,1,3,3,4,3,2,2,2,0,0
3,Nan,3,3,3,3,2,2,3,4,3,2,2,2,0,0
3,Nan,3,2,4,2,1,3,3,4,3,2,3,2,1,1
3,Nan,3,2,3,2,1,3,4,4,3,2,3,2,2,2
3,Nan,3,3,3,2,1,2,4,4,3,2,3,2,2,2
3,Nan,2,3,4,1,1,3,4,4,3,2,3,2,2,2
3,Nan,2,3,4,1,1,3,4,4,3,2,3,2,2,2
3,Nan,3,3,3,2,1,2,4,4,3,2,3,2,2,2
3,Nan,2,3,4,2,1,3,3,4,3,2,3,2,1,1
3,Nan,3,2,4,2,0,3,4,4,3,2,3,2,2,2
3,Nan,3,3,3,2,1,2,4,4,3,2,3,2,2,2
3,Nan,3,2,4,3,1,3,4,4,3,3,3,3,0,0
3,Nan,3,2,3,3,2,3,4,4,3,3,3,3,0,0
3,Nan,3,3,3,3,2,2,4,4,3,3,3,3,0,0
3,Nan,2,3,4,2,2,3,4,4,3,3,3,3,0,0
3,Nan,2,3,4,2,2,3,4,4,3,3,3,3,0,0
3,Nan,3,3,3,3,2,2,4,4,3,3,3,3,0,0
3,Nan,2,3,4,2,2,3,4,4,3,3,3,3,0,0
3,Nan,3,2,4,3,1,3,4,4,3,3,3,3,0,0
3,Nan,3,3,3,3,2,2,4,4,3,3,3,3,0,0
3,Nan,3,2,4,3,1,3,4,3,3,4,3,3,0,0
3,Nan,3,2,3,3,2,3,4,3,3,4,3,3,0,0
